station_fr_id,station_id,lat,lon,GMAP_lat,GMAP_lon,GMAP_address,GMAP_city,GMAP_postal_code
b1ed1d5b37c787a05e7dd8f54bae9d59,ce4bh4p2rcd13ifvqe1g,43.290099,5.381274,43.290099,5.381274,"98 Rue de Rome, 13006 Marseille, France",Marseille,13006
3421b7fd0b0baaf46558e7e305c22ccc,ce4bha92rcd13ifvqeg0,43.290639,5.359243,43.290639,5.359243,"25b Av. Pasteur, 13007 Marseille, France",Marseille,13007
0d72062e40cd6e5c5d2d04d4eb03af6b,ce4bhb12rcd13ifvqem0,43.28856,5.358371,43.28856,5.358371,"4 Rue Capitaine Dessemond, 13007 Marseille, France",Marseille,13007
a471a8ea0421d41c225a3a7cc4c412e2,ce4bhbh2rcd13ifvqeo0,43.273606,5.362709,43.273606,5.362709,"327 Voie sans Nom, 13007 sans Nom Napoule, France",sans Nom Napoule,13007
6e5209f326cdcf0fb8778ead8b25f2ad,ce4bhgp2rcd13ifvqfc0,43.261782,5.374515,43.261782,5.374515,"796F+PR Marseille, France",Marseille,
232ce4a869733bbaa5f468597608b20d,212,45.708561,4.854821,45.708561,4.854821,"17002 - ST FONS - 4 CHEMINS, 69190 Saint-Fons, France",Saint-Fons,69190
63db675a8b82dc2215fc29e934406ab5,335,45.766821,4.841095,45.766821,4.841095,"6023 - QUAI SARRAIL, 69006 Lyon, France",Lyon,69006
af647311d8abfe1b4c4aa1882dca2fd8,365,45.773304,4.852001,45.773304,4.852001,"6006 - BOULEVARD DES BELGES, 69006 Lyon, France",Lyon,69006
5253cc8d92b1743b14798ba93d1e99c7,108,45.797415,4.829038,45.797415,4.829038,"9008 - L'ILE BARBE, 69009 Lyon, France",Lyon,69009
a276b011c8a1f232f5bfbb4f9a3a240a,42,45.744447,4.860889,45.744447,4.860889,"8025 - DUMONT / JOUVET, 69008 Lyon, France",Lyon,69008
3039b7ee24815d1328dc031173f1ed53,252,45.770099,4.876728,45.770099,4.876728,"10074 - ZOLA / PASSAGE REY, 69100 Villeurbanne, France",Villeurbanne,69100
70b7bfb0bd55e62d57ea7aefa58bc342,356,45.751873,4.824763,45.751873,4.824763,"2042 - JOFFRE / VAUBECOUR, 69002 Lyon, France",Lyon,69002
f4341fd7bbc8dea7a59539a76a3a8d4a,176,45.727309,4.814779,45.727309,4.814779,"21001 - LA MULATIERE - AQUARIUM, 69350 La Mulatière, France",La Mulatière,69350
e3827604f6cda123d72bb32f4d72af93,226,45.760762,4.834305,45.760762,4.834305,"1 Rue Jean de Tournes, 69002 Lyon, France",Lyon,69002
208dac800216a534dd697cf4fd6ef9a9,334,45.781008,4.871219,45.781008,4.871219,"10102 - DOUA / GASTON BERGER, 69100 Villeurbanne, France",Villeurbanne,69100
bce50cf7d3940a97012200bb9c4c7732,vlille_temps_reel.78,50.615536,3.048518,50.615536,3.048518,"HOTEL DE POLICE, 59000 Lille, France",Lille,59000
ffe3b0050e36cba543e816c6eec10ad0,vlille_temps_reel.228,50.69535,3.180779,50.69535,3.180779,"PELLART, 59100 Roubaix, France",Roubaix,59100
5af302e1e56b84d46f8f1f727990c179,15,44.844195,-0.588766,44.844195,-0.588766,"43 Rue Capdeville, 33000 Bordeaux, France",Bordeaux,33000
20dc7997fbfe88d222f9f4b3a35e4007,173,44.86749,-0.5481,44.86749,-0.5481,"70 Rue Achard, 33300 Bordeaux, France",Bordeaux,33300
6552bd8725627d371b37825a5cd1dd6a,40,44.84293,-0.5739,44.84293,-0.5739,"37 Rue Esprit des Lois, 33000 Bordeaux, France",Bordeaux,33000
7663b54bd1fdedfec2907d27b034aaf7,179,44.8474,-0.587664,44.8474,-0.587664,"38 Rue Paulin, 33000 Bordeaux, France",Bordeaux,33000
ec9e5cc1435c21db308b6256bdcc7f72,141,44.818874,-0.599919,44.818874,-0.599919,"252 Cr Marechal Gallieni, 33000 Talence, France",Talence,33000
46c7de3e40b1bd61aea952c79daba7fb,85031184,48.845182081538,2.262112773566,48.845182081538,2.262112773566,"35 Rue Molitor, 75016 Paris, France",Paris,75016
36b29cc34461057a8929f51864864fd4,16816575934,48.93742089281,2.3720374971659,48.93742089281,2.3720374971659,"2 Rue Henri Barbusse, 93200 Saint-Denis, France",Saint-Denis,93200
b14904ab160211dcd1851770f1df142d,336511521,48.88192765861766,2.392586767673493,48.88192765861766,2.392586767673493,"4 Pl. de Rhin et Danube, 75019 Paris, France",Paris,75019
8bd91db6fcde0394301774a9f6764410,19179850066,48.797078298909,2.463801423807,48.797078298909,2.463801423807,"Hôpital Intercommunal, 94000 Créteil, France",Créteil,94000
c5ae40397c109608f590b6cc4c141bf5,18908512040,48.850270554523,2.3069813815839,48.850270554523,2.3069813815839,"1 Av. de Saxe, 75007 Paris, France",Paris,75007
